chr1:778500-779017	778500
chr1:826954-828100	826954
chr1:826954-828100	826954
chr1:826954-828100	826954
chr1:826954-828100	826954
chr1:1059551-1059992	1059551
chr1:1059551-1059992	1059551
chr1:1068516-1069461	1068516
chr1:1068516-1069461	1068516
chr1:1079493-1080378	1079493
chr1:1079493-1080378	1079493
chr1:1079493-1080378	1079493
chr1:1121973-1122412	1121973
chr1:1121973-1122412	1121973
chr1:1133417-1133678	1133417
chr1:1136406-1137198	1136406
chr1:1144096-1145541	1144096
chr1:1144096-1145541	1144096
chr1:1144096-1145541	1144096
chr1:1144096-1145541	1144096
chr1:1144096-1145541	1144096
chr1:1149943-1150442	1149943
chr1:1149943-1150442	1149943
chr1:1157381-1157767	1157381
chr1:1157884-1158621	1157884
chr1:1157884-1158621	1157884
chr1:1162443-1163544	1162443
chr1:1162443-1163544	1162443
chr1:1162443-1163544	1162443
chr1:1162443-1163544	1162443
chr1:1433207-1433731	1433207
chr1:1433207-1433731	1433207
chr1:1782511-1782867	1782511
chr1:1783003-1783256	1783003
chr1:1908330-1909500	1908330
chr1:1908330-1909500	1908330
chr1:2046563-2046781	2046563
chr1:2227212-2228153	2227212
chr1:2227212-2228153	2227212
chr1:2227212-2228153	2227212
chr1:2545952-2546459	2545952
chr1:2546625-2547194	2546625
chr1:2546625-2547194	2546625
chr1:2548715-2549033	2548715
chr1:2575686-2576245	2575686
chr1:2576733-2577225	2576733
chr1:2578220-2578660	2578220
chr1:3066273-3066533	3066273
chr1:3453204-3453467	3453204
chr1:3482322-3482812	3482322
chr1:3482322-3482812	3482322
chr1:3746819-3747623	3746819
chr1:3746819-3747623	3746819
chr1:3746819-3747623	3746819
chr1:3901217-3901570	3901217
chr1:5598013-5598536	5598013
chr1:7783433-7783673	7783433
chr1:7885476-7886129	7885476
chr1:8040558-8040984	8040558
chr1:8058485-8058745	8058485
chr1:8061261-8061597	8061261
chr1:8077077-8077533	8077077
chr1:8083735-8084322	8083735
chr1:8083735-8084322	8083735
chr1:8121007-8121656	8121007
chr1:8121007-8121656	8121007
chr1:8182026-8182998	8182026
chr1:8182026-8182998	8182026
chr1:8202130-8202502	8202130
chr1:8258968-8259991	8258968
chr1:8258968-8259991	8258968
chr1:8258968-8259991	8258968
chr1:8314353-8314616	8314353
chr1:8848806-8849179	8848806
chr1:8858115-8858463	8858115
chr1:8986236-8986587	8986236
chr1:9163683-9164274	9163683
chr1:9163683-9164274	9163683
chr1:9233268-9233641	9233268
chr1:9413014-9413730	9413014
chr1:9413014-9413730	9413014
chr1:9428612-9429344	9428612
chr1:9428612-9429344	9428612
chr1:9438478-9439102	9438478
chr1:9438478-9439102	9438478
chr1:9466774-9467512	9466774
chr1:9626950-9627481	9626950
chr1:9626950-9627481	9626950
chr1:10635992-10636423	10635992
chr1:10803914-10804876	10803914
chr1:10803914-10804876	10803914
chr1:10803914-10804876	10803914
chr1:10815054-10816110	10815054
chr1:10815054-10816110	10815054
chr1:10815054-10816110	10815054
chr1:11882854-11883216	11882854
chr1:11907720-11908690	11907720
chr1:11907720-11908690	11907720
chr1:11907720-11908690	11907720
chr1:11908841-11909259	11908841
chr1:12161708-12162392	12161708
chr1:12161708-12162392	12161708
chr1:12527540-12528250	12527540
chr1:12527540-12528250	12527540
chr1:12528337-12528864	12528337
chr1:12618304-12618684	12618304
chr1:12618970-12619316	12618970
chr1:12619891-12620122	12619891
chr1:13619885-13620311	13619885
chr1:15128564-15128843	15128564
chr1:15139750-15140172	15139750
chr1:15229752-15230187	15229752
chr1:15454281-15454691	15454281
chr1:15603120-15604062	15603120
chr1:15603120-15604062	15603120
chr1:15735789-15736340	15735789
chr1:15799059-15799343	15799059
chr1:15799908-15800675	15799908
chr1:15834305-15834734	15834305
chr1:15834305-15834734	15834305
chr1:15834808-15835269	15834808
chr1:15835377-15836193	15835377
chr1:15835377-15836193	15835377
chr1:16012718-16013672	16012718
chr1:16012718-16013672	16012718
chr1:16173180-16173860	16173180
chr1:16173180-16173860	16173180
chr1:16175953-16176199	16175953
chr1:16181615-16182233	16181615
chr1:16181615-16182233	16181615
chr1:16187651-16188020	16187651
chr1:16216234-16216525	16216234
chr1:16216922-16217831	16216922
chr1:16216922-16217831	16216922
chr1:16226834-16227206	16226834
chr1:16498968-16499673	16498968
chr1:16498968-16499673	16498968
chr1:16513901-16514328	16513901
chr1:16513901-16514328	16513901
chr1:16534710-16535477	16534710
chr1:16534710-16535477	16534710
chr1:16621079-16621341	16621079
chr1:16623930-16624513	16623930
chr1:16644304-16645199	16644304
chr1:16644304-16645199	16644304
chr1:16644304-16645199	16644304
chr1:16647270-16647761	16647270
chr1:16647270-16647761	16647270
chr1:16707433-16708252	16707433
chr1:16707433-16708252	16707433
chr1:16707433-16708252	16707433
chr1:16709619-16710085	16709619
chr1:16709619-16710085	16709619
chr1:17059649-17059953	17059649
chr1:17516920-17517217	17516920
chr1:17520058-17520397	17520058
chr1:18464213-18465118	18464213
chr1:18464213-18465118	18464213
chr1:18535454-18535925	18535454
chr1:19010924-19011479	19010924
chr1:19010924-19011479	19010924
chr1:19273259-19274344	19273259
chr1:19273259-19274344	19273259
chr1:19273259-19274344	19273259
chr1:19659826-19660087	19659826
chr1:20358725-20359043	20358725
chr1:21586899-21587333	21586899
chr1:21956689-21957590	21956689
chr1:21956689-21957590	21956689
chr1:21974737-21975182	21974737
chr1:21999626-22000017	21999626
chr1:22024924-22026088	22024924
chr1:22024924-22026088	22024924
chr1:22024924-22026088	22024924
chr1:22024924-22026088	22024924
chr1:22039666-22040273	22039666
chr1:22239458-22239849	22239458
chr1:22257332-22257674	22257332
chr1:22262566-22262932	22262566
chr1:22414223-22414601	22414223
chr1:23539726-23540201	23539726
chr1:23554384-23555251	23554384
chr1:23554384-23555251	23554384
chr1:23562139-23562662	23562139
chr1:23562139-23562662	23562139
chr1:23704905-23705455	23704905
chr1:23704905-23705455	23704905
chr1:23727220-23727859	23727220
chr1:23727220-23727859	23727220
chr1:23919932-23920415	23919932
chr1:24018579-24019243	24018579
chr1:24018579-24019243	24018579
chr1:24150170-24150774	24150170
chr1:24150170-24150774	24150170
chr1:24201910-24202374	24201910
chr1:24294349-24295197	24294349
chr1:24294349-24295197	24294349
chr1:24705256-24705624	24705256
chr1:24720090-24720506	24720090
chr1:24724531-24725280	24724531
chr1:24724531-24725280	24724531
chr1:24847952-24848874	24847952
chr1:24847952-24848874	24847952
chr1:25168477-25168805	25168477
chr1:25239628-25240270	25239628
chr1:25239628-25240270	25239628
chr1:25503880-25504093	25503880
chr1:25601014-25601351	25601014
chr1:25616032-25617142	25616032
chr1:25616032-25617142	25616032
chr1:25875150-25876031	25875150
chr1:25875150-25876031	25875150
chr1:25875150-25876031	25875150
chr1:26075720-26076189	26075720
chr1:26075720-26076189	26075720
chr1:26225051-26225889	26225051
chr1:26225051-26225889	26225051
chr1:26321566-26321834	26321566
chr1:26500050-26501451	26500050
chr1:26500050-26501451	26500050
chr1:26500050-26501451	26500050
chr1:26500050-26501451	26500050
chr1:26500050-26501451	26500050
chr1:26620189-26621663	26620189
chr1:26620189-26621663	26620189
chr1:26620189-26621663	26620189
chr1:26620189-26621663	26620189
chr1:26677485-26677934	26677485
chr1:26692884-26693349	26692884
chr1:26784008-26784396	26784008
chr1:26864750-26865596	26864750
chr1:26864750-26865596	26864750
chr1:26970877-26971209	26970877
chr1:26986674-26987235	26986674
chr1:26986674-26987235	26986674
chr1:26990544-26990926	26990544
chr1:27027099-27027325	27027099
chr1:27031269-27031962	27031269
chr1:27031269-27031962	27031269
chr1:27192685-27193064	27192685
chr1:27402412-27402825	27402412
chr1:27505216-27505443	27505216
chr1:27528042-27529282	27528042
chr1:27528042-27529282	27528042
chr1:27528042-27529282	27528042
chr1:27528042-27529282	27528042
chr1:27659529-27660325	27659529
chr1:27659529-27660325	27659529
chr1:27659529-27660325	27659529
chr1:27686358-27686942	27686358
chr1:27686358-27686942	27686358
chr1:28104918-28105509	28104918
chr1:28104918-28105509	28104918
chr1:28247128-28247533	28247128
chr1:28501035-28501342	28501035
chr1:28581319-28582251	28581319
chr1:28581319-28582251	28581319
chr1:28581319-28582251	28581319
chr1:28647978-28649072	28647978
chr1:28647978-28649072	28647978
chr1:28647978-28649072	28647978
chr1:28882099-28882373	28882099
chr1:28885009-28885337	28885009
chr1:30461400-30462152	30461400
chr1:30685226-30685714	30685226
chr1:30823767-30824737	30823767
chr1:30823767-30824737	30823767
chr1:30823767-30824737	30823767
chr1:30852079-30852441	30852079
chr1:31154622-31155699	31154622
chr1:31154622-31155699	31154622
chr1:31154622-31155699	31154622
chr1:31154622-31155699	31154622
chr1:31170651-31171324	31170651
chr1:31548950-31549732	31548950
chr1:31548950-31549732	31548950
chr1:31548950-31549732	31548950
chr1:31573903-31574206	31573903
chr1:31588573-31589206	31588573
chr1:31588573-31589206	31588573
chr1:31714315-31715889	31714315
chr1:31714315-31715889	31714315
chr1:31714315-31715889	31714315
chr1:31714315-31715889	31714315
chr1:31788150-31789516	31788150
chr1:31788150-31789516	31788150
chr1:31788150-31789516	31788150
chr1:31788150-31789516	31788150
chr1:31842845-31843226	31842845
chr1:31955966-31956351	31955966
chr1:31964131-31964640	31964131
chr1:31964131-31964640	31964131
chr1:32240076-32240863	32240076
chr1:32240076-32240863	32240076
chr1:32400858-32401300	32400858
chr1:32712232-32712556	32712232
chr1:32716450-32717010	32716450
chr1:32716450-32717010	32716450
chr1:32725070-32725507	32725070
chr1:32981128-32981514	32981128
chr1:32992413-32992962	32992413
chr1:32992413-32992962	32992413
chr1:33127154-33127671	33127154
chr1:36133505-36134041	36133505
chr1:36187815-36188535	36187815
chr1:36187815-36188535	36187815
chr1:36386471-36387071	36386471
chr1:36486614-36487303	36486614
chr1:36486614-36487303	36486614
chr1:37471770-37471981	37471770
chr1:37487174-37487643	37487174
chr1:37487174-37487643	37487174
chr1:39539001-39539521	39539001
chr1:39892350-39892848	39892350
chr1:39988592-39989168	39988592
chr1:40849905-40850284	40849905
chr1:40849905-40850284	40849905
chr1:40868263-40868681	40868263
chr1:40899162-40899878	40899162
chr1:40899162-40899878	40899162
chr1:40919391-40920059	40919391
chr1:40919391-40920059	40919391
chr1:41360911-41361888	41360911
chr1:41360911-41361888	41360911
chr1:41418922-41419199	41418922
chr1:41432441-41433284	41432441
chr1:41432441-41433284	41432441
chr1:41432441-41433284	41432441
chr1:41466188-41466467	41466188
chr1:41496210-41496594	41496210
chr1:41500453-41501007	41500453
chr1:41501660-41501968	41501660
chr1:42146897-42147293	42146897
chr1:42152131-42152544	42152131
chr1:42165708-42166345	42165708
chr1:42924066-42925085	42924066
chr1:42924066-42925085	42924066
chr1:42924066-42925085	42924066
chr1:42967126-42967389	42967126
chr1:43454483-43454880	43454483
chr1:44730528-44731572	44730528
chr1:44730528-44731572	44730528
chr1:44730528-44731572	44730528
chr1:44807015-44808296	44807015
chr1:44807015-44808296	44807015
chr1:44807015-44808296	44807015
chr1:45542547-45542913	45542547
chr1:46187517-46187836	46187517
chr1:46223548-46223908	46223548
chr1:46442664-46443044	46442664
chr1:46516981-46517573	46516981
chr1:46516981-46517573	46516981
chr1:46556861-46557174	46556861
chr1:46719753-46720108	46719753
chr1:46942162-46942405	46942162
chr1:46948615-46949008	46948615
